geo_label_citystate,date_label,strata_race_label,strata_sex_label,Adult Binge Drinking,Adult Mental Distress,Adult Obesity,Adult Physical Inactivity,Adult Smoking,All Cancer Deaths,Breast Cancer Deaths,COVID-19 Deaths,"COVID-19 Vaccination, Adults","COVID-19 Vaccination, Seniors",Cardiovascular Disease Deaths,Child Lead Levels,Child Lead Testing,Children,Climate-related  Disasters,College Graduates,Colorectal Cancer Deaths,Community Social Vulnerability to Climate Disasters,Deaths from All Causes,Dental Care,Diabetes,Diabetes Deaths,Drives Alone to Work,Drug Overdose Deaths,Electronic Bullying,Excessive Housing Cost,Fighting in School,"Flu Vaccinations, Medicare",Foreign Born Population,Gun Deaths (Firearms),HIV-Related Deaths,HIV/AIDS Prevalence,Hazardous Air Quality,Heart Disease Deaths,High Blood Pressure,"Homeless, Children","Homeless, Total",Homicides,Household Income Inequality,Households with Higher-Incomes,Housing Lead Risk,Income Inequality,Infant Deaths,Injury Deaths,Lack of Car,Life Expectancy,Limited Supermarket Access,Longer Driving Commute Time,Longer Summers,Low Birthweight,Lung Cancer Deaths,Maternal Deaths,Minority Population,Motor Vehicle Deaths,New Chlamydia Cases,New Gonorrhea Cases,New Tuberculosis Cases,Number of Heat Waves,Opioid Overdose Deaths,Owner Occupied Housing,People with Disabilities,Per-capita Household Income,Pneumonia or Influenza Deaths,Police Killings,Poor Air Quality,Population Density,Poverty and Near Poverty in All Ages,Poverty in All Ages,Poverty in Children,Premature Death,Prenatal Care,Preschool Enrollment,Preterm Births,Primarily Speak Chinese,Primarily Speak English,Primarily Speak Spanish,Prostate Cancer Deaths,Public Assistance,Public Transportation Use,Racial Disparity in Police Killings,"Racial Segregation, White and Asian","Racial Segregation, White and Black","Racial Segregation, White and Hispanic","Racial Segregation, White and Non-White",Renters vs. Owners,Riding Bike to Work,School Bullying,Seniors,Service Workers,Single-Parent Families,Suicide,Syphilis Prevalence,"Syphilis, Newborns",Teen Alcohol,Teen Asthma,Teen Birth Control,Teen Births,Teen Breakfast,Teen Computer Time,Teen Marijuana,Teen Mental Distress,Teen Obesity,Teen Physical Activity,Teen Physical Education,Teen Physical Inactivity,Teen Smoking,Teen Soda,Teen Suicidal Ideation,Teen TV Time,Unemployment,"Uninsured, All Ages","Uninsured, Child",Vacant Housing Units,Vacant Housing and Homelessness,Violent Crime,Walking to Work,Weapons in School
"Austin, TX",2012,Black,Male,,,,,,239.1025569,,,,,350.6150549,,,,,,19.66242475,,1113.982678,,,34.35218382,,38.56731993,,,,,,16.11696415,18.91245876,,,278.0308404,,,,9.976137266,,,,,,128.2846958,,73.7513485,,,,,66.77035671,,,30.49299066,,,,,,,,,,,,,,,,11552.29289,,,,,,,,,,,,,,,,,,,,,16.20100905,,,,,,,,,,,,,,,,,,,,,,,,,,
"Austin, TX",2012,Hispanic,Both,,,,,,132.6164974,13.9976978,,,,157.0770276,,,,,18.17644689,16.45732139,,627.3372645,,,30.5696974,,8.515144837,,,,38.0,,3.660745937,2.403988104,468.2,,104.562671,,,,3.94585833,,,,,,53.42393661,,81.02969536,,,,7.4393531,17.02985039,20.48891678,,10.34754074,,,,,3.795374709,34.62873493,7.358185112,16570.0,8.117404912,0.356257811,,,,29.58054448,40.71502173,4400.919039,58.79582002,,,,,,12.80946816,,,,,,,,1.887775144,,,,57.64453585,,4.065500505,,,,,,70.02936813,,,,,,,,,,,,,9.00269075,,,,,,,
"Austin, TX",2012,Hispanic,Female,,,,,,111.6599422,,,,,128.7243077,,,,,,11.89339215,,528.4497165,,,29.62574205,,6.201271295,,,,,,,,,,74.8201624,,,,3.05755132,,,,,,35.80670004,,82.15248709,,,,,12.38909763,,,2.797862903,,,,,,,,,6.085271342,,,,,,,3186.684141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Austin, TX",2012,Hispanic,Male,,,,,,162.4711594,,,,,197.0242001,,,,,,23.83412498,,759.0747032,,,30.72602482,,10.56774659,,,,,,4.946461575,4.00758766,,,146.8095345,,,,4.796393041,,,,,,71.76101864,,79.7832335,,,,,23.35247226,,,17.71413377,,,,,5.293765188,,,,11.61828316,,,,,,,5594.3876,,,,,,,,,,,,,,,,,,,,,5.899549071,,,,,,,,,,,,,,,,,,,,,,,,,,
"Austin, TX",2012,White,Both,,,,,,149.1352663,21.27537129,,,,176.7012332,,,,,59.29115765,11.14328139,,694.9518906,,,12.49803707,,20.10394393,,,,53.0,,11.34798785,1.562977036,346.4,,131.1414257,,,,2.026941896,,,,,,79.28536753,,80.36207996,,,,6.883528265,34.20940409,,,8.415263367,,,,,5.882643029,52.15281287,8.726448065,44166.0,11.13213797,0.486660277,,,,11.1761529,5.808207008,5053.014048,85.90135846,,,,,,17.65340328,,,,,,,,0.917442119,,,,19.66626083,,19.11635637,,,,,,9.538203191,,,,,,,,,,,,,5.62352146,,,,,,,
"Austin, TX",2012,White,Female,,,,,,127.5556595,,,,,132.3847784,,,,,,10.04006946,,581.1657873,,,11.19251351,,14.73125369,,,,,,3.339622253,,,,92.20759577,,,,,,,,,,52.20799529,,82.81363044,,,,,27.86006655,,,4.67597922,,,,,3.468504478,,,,10.87174054,,,,,,,3729.230891,,,,,,,,,,,,,,,,,,,,,9.312338263,,,,,,,,,,,,,,,,,,,,,,,,,,
"Austin, TX",2012,White,Male,,,,,,181.8516682,,,,,241.2785598,,,,,,12.16708298,,850.0263097,,,13.83295672,,25.14969179,,,,,,20.43495565,2.627560737,,,188.4800306,,,,2.934572487,,,,,,109.1749102,,77.66173632,,,,,43.65593606,,,12.60555679,,,,,8.289604761,,,,11.64212728,,,,,,,6359.462841,,,,,,,,,,,,,,,,,,,,,30.08729037,,,,,,,,,,,,,,,,,,,,,,,,,,
"Austin, TX",2013,All,Both,21.4,10.1,25.3,20.3,14.1,141.8158591,20.72263379,,,,184.3495638,,10.14,21.20326402,41.25,48.9679299,12.04585393,24.27745665,689.8463653,62.4,7.7,16.42620222,73.77181503,13.72945008,,28.81079121,,51.0,18.40232259,8.163039537,2.344095439,453.2,1.095890411,133.8460365,23.4,,,2.946800643,0.127441129,60.91010001,5.5897118,0.4861,,69.49082531,6.314894936,80.16394266,63.14366606,31.25756868,50.90238095,7.716501916,30.2935364,16.82868955,51.43787913,9.94033702,609.6,169.8,3.7,7.769230769,3.122614378,45.25476323,8.664632288,37888.0,10.73224907,0.695747522,31.78082192,2858.310525,32.27312639,15.42714908,21.36937012,4849.666831,74.34513905,51.03385406,,1.397125786,67.57910636,24.1438206,15.3586159,9.041762513,3.926704648,4.16935343,38.62390846,49.80716751,46.46431386,38.04931713,1.209712147,1.326729725,,8.374686173,30.30738127,8.936020617,12.87250021,11.4,6.4,,,,35.58470736,,,,,,,,,,,,,4.356137062,15.28863839,9.210757003,8.220956465,,363.4861147,2.281222817,
"Austin, TX",2013,All,Female,,,,,,123.0340095,,,,,148.8466424,,,,,,9.654580026,,594.017358,,,14.50487316,,10.20462178,,,,,,2.450421751,0.910464892,126.1,,102.5222066,,,,1.737978891,,,,,,47.95974086,,82.37877015,,,,,24.60997033,,,4.934433336,,,,,1.299980709,,,,10.55713135,,,,,,,3590.381542,,,,,,,,,,,,,,,,,,,,,6.324462,,,,,,,,,,,,,,,,,,,,,,,,,,
"Austin, TX",2013,All,Male,,,,,,168.9247259,,,,,231.6262836,,,,,,15.0039098,,807.2875779,,,18.39882812,,17.0243488,,,,,,14.51283126,3.727520888,777.3,,176.2367065,,,,4.135156364,,,,,,92.2014736,,77.83498983,,,,,38.58170942,,,15.15538437,,,,,4.869256103,,,,10.50712972,,,,,,,6098.565414,,,,,,,,,,,,,,,,,,,,,20.10103266,,,,,,,,,,,,,,,,,,,,,,,,,,
"Austin, TX",2013,American Indian/Alaska Native,Both,,,,,,,,,,,,,,,,30.239622,,,,,,,65.91928251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6015625,12.78931043,35688.0,,,,,,17.27710843,29.07117008,,,,,,,,,,6.114961272,,,,,,1.403755869,,,,39.74056604,26.10677083,,,,,,,,,,,,,,,,,,,,3.927492447,20.87807206,4.203539823,,,,0.0,
"Austin, TX",2013,Asian,Both,,,,,,,,,,,,,,,,73.45327199,,,,,,,71.3307464,,,,,,,,,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.24440576,3.617902054,43620.0,,,,,,14.45195611,8.140028889,,,,,,,,,,6.128737731,,,,,,1.260172745,,,,13.85276553,9.073924674,,,,,,,,,,,,,,,,,,,,2.463322355,8.601109115,4.82813749,,,,3.224149738,
"Austin, TX",2013,Asian/PI,Both,,,,,,128.5781684,,,,,145.9225973,,,,,,,,528.5993412,,,,,,,,,47.0,,,,,,87.90382599,,,,,,,,,,30.61973445,,,,,,9.196035242,23.83282565,,,,,,,,,,,,,,,,,,,2437.036802,84.21779989,,,,,,,,,,,,,,,,,,,,,,,,,,3.846826368,,,,,,,,,,,,,,,,,,,,
"Austin, TX",2013,Asian/PI,Female,,,,,,106.8000666,,,,,106.7417363,,,,,,,,439.1026136,,,,,,,,,,,,,,,67.26308049,,,,,,,,,,21.19318747,,,,,,,,,,,,,,,,,,,,,,,,,,1960.88593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Austin, TX",2013,Asian/PI,Male,,,,,,168.9460556,,,,,229.9930447,,,,,,,,707.6803367,,,,,,,,,,,,,,,132.0787428,,,,,,,,,,48.89053349,,,,,,,,,,,,,,,,,,,,,,,,,,2919.211315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Austin, TX",2013,Black,Both,,,,,,192.8454831,39.91946424,,,,317.0085588,,,,,24.7065265,18.79606991,,962.7216069,,,34.18152273,74.41601144,19.71133364,,,,33.0,,7.22720983,12.39971529,1236.9,,235.196049,,,,7.742291567,,,,,,78.84078396,,75.87652238,,,,14.60201794,46.49924656,64.9266329,,16.90584611,,,,,,30.25016458,14.37688559,24456.0,8.567775456,4.656013707,,,,22.92891422,35.90828443,9627.553498,69.14833615,,,,,,21.8688108,,8.32308792,,,,,,2.305767138,,,,40.89507903,27.12310731,7.574841469,,,,,,47.25715075,,,,,,,,,,,,,8.472054787,15.2108958,8.637688349,,,,3.419585418,
"Austin, TX",2013,Black,Female,,,,,,170.5831454,,,,,269.2307855,,,,,,11.33349479,,801.9881611,,,28.99751303,,9.372485359,,,,,,,,,,185.9885008,,,,,,,,,,34.87232266,,78.97535044,,,,,32.79696731,,,,,,,,,,,,,,,,,,,6924.555949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Austin, TX",2013,Black,Male,,,,,,230.9002143,,,,,387.5132082,,,,,,30.81620866,,1182.336403,,,42.08327351,,31.58730855,,,,,,13.06978654,20.27654521,,,310.9291019,,,,11.27359839,,,,,,132.3772683,,72.43956599,,,,,68.04883426,,,34.57768767,,,,,,,,,,,,,,,,12425.31324,,,,,,,,,,,,,,,,,,,,,14.43694307,,,,,,,,,,,,,,,,,,,,,,,,,,
"Austin, TX",2013,Hispanic,Both,,,,,,122.3847633,17.90296933,,,,151.5718269,,,,,23.76047276,13.47828629,,603.4545733,,,28.97875028,72.2825235,6.536863011,,,,40.0,,3.648836792,2.21842541,477.5,,100.740116,,,,3.926867055,,,,,,54.26047876,,81.94802209,,,,6.868308351,13.95374783,20.48891678,,12.66387686,,,,,2.391803443,34.89054936,7.586191597,21022.0,10.02374137,0.356257811,,,,22.87630713,32.08299318,4333.040092,62.11494006,,,,,,7.348039321,,4.120970422,,,,,,1.866105631,,,,51.66691334,24.69164386,4.426305399,,,,,,66.79788412,,,,,,,,,,,,,4.565277524,26.95794921,13.97534761,,,,2.112530334,
"Austin, TX",2013,Hispanic,Female,,,,,,113.5380432,,,,,122.2149093,,,,,,9.235979102,,531.2127098,,,27.37044736,,3.792519927,,,,,,,,,,73.52056699,,,,,,,,,,39.10014555,,84.36341751,,,,,10.95230134,,,7.670171443,,,,,,,,,9.229411866,,,,,,,3154.978246,,,,,,,,,,,,,,,,,,,,,2.489880743,,,,,,,,,,,,,,,,,,,,,,,,,,
"Austin, TX",2013,Hispanic,Male,,,,,,134.6289844,,,,,188.0380116,,,,,,19.6352809,,682.1045578,,,30.05711109,,9.035041513,,,,,,6.060148439,3.616674812,,,135.4268309,,,,5.670538496,,,,,,68.76870256,,79.43502969,,,,,17.56315197,,,17.42966928,,,,,3.668129128,,,,10.38258584,,,,,,,5498.331831,,,,,,,,,,,,,,,,,,,,,6.257961776,,,,,,,,,,,,,,,,,,,,,,,,,,
"Austin, TX",2013,White,Both,,,,,,144.3687035,19.75966476,,,,179.8915315,,,,,62.56493564,11.30323372,,703.6683568,,,11.48605951,74.97858668,18.93819819,,,,55.0,,11.3600465,1.294630668,345.5,,133.8744583,,,,2.187851475,,,,,,80.99222404,,80.56918453,,,,6.961761021,33.89307143,,,8.318411781,,,,,4.255584243,52.28315984,8.98473753,51632.0,11.02135132,0.486660277,,,,9.072655937,5.920278601,4977.167352,87.0274811,,,,,,16.59025859,,2.964411621,,,,,,0.91266175,,,,18.74510969,8.398955172,19.56389152,,,,,,8.552088493,,,,,,,,,,,,,3.785750633,8.345696408,4.038115838,,,,2.068912277,
"Austin, TX",2013,White,Female,,,,,,122.1131304,,,,,140.7369661,,,,,,10.07143601,,600.5271179,,,9.916527134,,15.21983471,,,,,,3.808674516,,,,100.0173633,,,,1.402714747,,,,,,57.50696391,,82.98454403,,,,,28.52782871,,,4.511748182,,,,,1.966882417,,,,11.14506554,,,,,,,3706.870609,,,,,,,,,,,,,,,,,,,,,10.5878498,,,,,,,,,,,,,,,,,,,,,,,,,,
"Austin, TX",2013,White,Male,,,,,,175.8392074,,,,,232.7265015,,,,,,12.36430456,,832.2897901,,,13.00099475,,22.32410805,,,,,,19.89164274,2.121226351,,,180.251321,,,,2.986327418,,,,,,105.5230289,,77.79180137,,,,,42.28631712,,,12.34117079,,,,,6.416429856,,,,10.69499868,,,,,,,6212.681408,,,,,,,,,,,,,,,,,,,,,29.52029589,,,,,,,,,,,,,,,,,,,,,,,,,,
"Austin, TX",2014,All,Both,21.4,10.1,25.3,20.3,14.1,136.5506857,19.95539735,,,,182.0302672,,10.6,21.20326402,41.25,48.9679299,10.87065012,24.27745665,676.8205692,62.4,7.7,16.26045366,73.77181503,12.71768249,,28.81079121,,51.0,18.40232259,7.5140553,1.831521166,450.8,0.0,132.4102425,23.4,,,2.963455953,0.127441129,60.91010001,5.5897118,0.4861,4.543506215,69.90756834,6.314894936,80.34059697,63.14366606,31.25756868,50.90238095,7.57823447,28.88940566,16.82868955,51.43787913,10.41661987,635.9,191.6,4.3,7.769230769,4.276205119,45.25476323,8.664632288,37888.0,11.49588232,0.695747522,31.78082192,2858.310525,32.27312639,15.42714908,21.36937012,4696.476001,76.01473417,51.03385406,,1.397125786,67.57910636,24.1438206,16.24080437,9.041762513,3.926704648,4.16935343,38.62390846,49.80716751,46.46431386,38.04931713,1.209712147,1.326729725,,8.374686173,30.30738127,8.936020617,12.53193168,16.8,6.1,,,,32.65445876,,,,,,,,,,,,,4.356137062,15.28863839,9.210757003,8.220956465,,396.1616242,2.281222817,
"Austin, TX",2014,All,Female,,,,,,118.6196311,,,,,147.4189481,,,,,,8.558169806,,584.6132697,,,13.60360612,,10.56458445,,,,,,2.458499047,,125.6,,102.1555989,,,,1.605073113,,,,,,50.93676163,,82.85184543,,,,,24.91471775,,,5.985382,,,,,3.130450073,,,,10.48154486,,,,,,,3577.646278,,,,,,,,,,,,,,,,,,,,,6.742136569,,,,,,,,,,,,,,,,,,,,,,,,,,
"Austin, TX",2014,All,Male,,,,,,162.5444389,,,,,226.7517912,,,,,,13.82720236,,789.5493471,,,19.25816222,,14.71238987,,,,,,13.05429191,2.93424353,772.9,,172.2223484,,,,4.350028522,,,,,,90.23292185,,77.79285697,,,,,34.26313613,,,14.9016682,,,,,5.356207735,,,,12.5293565,,,,,,,5799.376392,,,,,,,,,,,,,,,,,,,,,18.8000553,,,,,,,,,,,,,,,,,,,,,,,,,,
"Austin, TX",2014,American Indian/Alaska Native,Both,,,,,,,,,,,,,,,,30.239622,,,,,,,65.91928251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6015625,12.78931043,35688.0,,,,,,17.27710843,29.07117008,,,,,,,,,,6.114961272,,,,,,1.403755869,,,,39.74056604,26.10677083,,,,,,,,,,,,,,,,,,,,3.927492447,20.87807206,4.203539823,,,,0.0,
"Austin, TX",2014,Asian,Both,,,,,,,,,,,,,,,,73.45327199,,,,,,,71.3307464,,,,,,,,,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.24440576,3.617902054,43620.0,,,,,,14.45195611,8.140028889,,,,,,,,,,6.128737731,,,,,,1.260172745,,,,13.85276553,9.073924674,,,,,,,,,,,,,,,,,,,,2.463322355,8.601109115,4.82813749,,,,3.224149738,
"Austin, TX",2014,Asian/PI,Both,,,,,,124.3875941,,,,,118.2313852,,,,,,11.17457207,,435.3251685,,,,,,,,,48.0,,,,,,73.7397825,,,,,,,,,2.799650044,24.80719899,,,,,,8.818726184,25.54094869,,,,,,,,,,,,,,,,,,,2522.295528,84.22058422,,,,,,,,,,,,,,,,,,,,,,,,,,3.95256917,,,,,,,,,,,,,,,,,,,,
"Austin, TX",2014,Asian/PI,Female,,,,,,113.3125943,,,,,116.4295909,,,,,,,,469.5392242,,,,,,,,,,,,,,,82.47054738,,,,,,,,,,20.51483774,,,,,,,,,,,,,,,,,,,,,,,,,,2168.834821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Austin, TX",2014,Asian/PI,Male,,,,,,139.7639183,,,,,126.2486482,,,,,,,,425.9182682,,,,,,,,,,,,,,,70.60458407,,,,,,,,,,28.15736745,,,,,,,31.02159407,,,,,,,,,,,,,,,,,,,2902.934653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Austin, TX",2014,Black,Both,,,,,,188.8989547,37.9128978,,,,294.5850236,,,,,24.7065265,20.35462629,,933.2141705,,,40.77734134,74.41601144,17.31455582,,,,33.0,,6.466952561,10.7270506,1205.3,,218.6243007,,,,7.431757995,,,,,9.233926129,73.76847165,,76.02603336,,,,14.42622951,42.92209499,64.9266329,,17.97043131,,,,,5.426445463,30.25016458,14.37688559,24456.0,9.677182094,4.656013707,,,,22.92891422,35.90828443,9122.151331,70.5107084,,,,,,,,8.32308792,,,,,,2.305767138,,,,40.89507903,27.12310731,5.385490047,,,,,,47.80635401,,,,,,,,,,,,,8.472054787,15.2108958,8.637688349,,,,3.419585418,
"Austin, TX",2014,Black,Female,,,,,,170.9660109,,,,,243.0580985,,,,,,,,774.0817622,,,34.06962595,,10.77958447,,,,,,,,,,167.5348309,,,,,,,,,,41.25487902,,79.36612247,,,,,30.42808605,,,,,,,,,,,,,,,,,,,7095.313546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Austin, TX",2014,Black,Male,,,,,,221.2877512,,,,,387.788592,,,,,,,,1194.452101,,,50.55349854,,24.46180707,,,,,,9.73951937,17.83390261,,,314.1118738,,,,9.728191703,,,,,,116.8214556,,72.35721748,,,,,60.83425167,,,32.54005339,,,,,,,,,,,,,,,,11190.53919,,,,,,,,,,,,,,,,,,,,,8.87789774,,,,,,,,,,,,,,,,,,,,,,,,,,
"Austin, TX",2014,Hispanic,Both,,,,,,113.0701196,18.23977068,,,,165.3427795,,,,,23.76047276,9.985333669,,607.7528172,,,28.53526676,72.2825235,6.469710044,,,,39.0,,3.059648362,1.143673925,489.8,,109.539317,,,,3.37882057,,,,,4.750744283,55.93399084,,82.59121931,,,,6.986228814,12.4491649,20.48891678,,13.41647773,,,,,2.271035941,34.89054936,7.586191597,21022.0,10.744239,0.356257811,,,,22.87630713,32.08299318,4267.251443,65.08400681,,,,,,11.34481357,,4.120970422,,,,,,1.866105631,,,,51.66691334,24.69164386,4.356154343,,,,,,59.38463328,,,,,,,,,,,,,4.565277524,26.95794921,13.97534761,,,,2.112530334,
"Austin, TX",2014,Hispanic,Female,,,,,,100.9575747,,,,,129.8845782,,,,,,6.882989719,,526.5917154,,,25.35231627,,4.58134929,,,,,,,,,,83.09797306,,,,,,,,,,41.74189139,,84.59800943,,,,,9.554472742,,,9.234104417,,,,,,,,,9.58634617,,,,,,,3193.27918,,,,,,,,,,,,,,,,,,,,,3.663649144,,,,,,,,,,,,,,,,,,,,,,,,,,
"Austin, TX",2014,Hispanic,Male,,,,,,129.3419707,,,,,209.0273369,,,,,,14.42530364,,701.4052773,,,32.10147404,,8.21029924,,,,,,5.231646142,,,,142.0710755,,,,5.171789702,,,,,,70.41697542,,80.34195727,,,,,15.79623829,,,17.29988577,,,,,3.287535827,,,,11.8906422,,,,,,,5348.614121,,,,,,,,,,,,,,,,,,,,,4.938131758,,,,,,,,,,,,,,,,,,,,,,,,,,
"Austin, TX",2014,White,Both,,,,,,139.6143616,19.52634862,,,,178.7886715,,,,,62.56493564,10.03091063,,694.2255861,,,10.66970127,74.97858668,17.87274598,,,,55.0,,10.71073121,1.182430186,337.5,,133.6345016,,,,2.36157638,,,,,3.793266951,82.04418078,,80.31381703,,,,6.630486078,32.37988904,,,8.578376102,,,,,6.022991317,52.28315984,8.98473753,51632.0,11.9647686,0.486660277,,,,9.072655937,5.920278601,4784.592048,87.5874748,,,,,,17.45746021,,2.964411621,,,,,,0.91266175,,,,18.74510969,8.398955172,19.20459994,,,,,,7.900561893,,,,,,,,,,,,,3.785750633,8.345696408,4.038115838,,,,2.068912277,
"Austin, TX",2014,White,Female,,,,,,118.94752,,,,,141.8474394,,,,,,8.924757167,,595.3608938,,,8.367266108,,15.38622966,,,,,,3.889712518,,,,100.2882985,,,,1.465809484,,,,,,60.63082182,,82.99145938,,,,,29.45251991,,,4.96121495,,,,,4.487222429,,,,11.24608729,,,,,,,3621.185852,,,,,,,,,,,,,,,,,,,,,10.11441166,,,,,,,,,,,,,,,,,,,,,,,,,,
"Austin, TX",2014,White,Male,,,,,,169.6418889,,,,,226.6068889,,,,,,,,816.3347193,,,13.40639585,,20.24173728,,,,,,18.18003481,1.878997517,,,177.7065387,,,,3.293424451,,,,,,104.7717724,,77.59604617,,,,,37.12777738,,,12.28213263,,,,,7.488891165,,,,12.54794318,,,,,,,5906.625517,,,,,,,,,,,,,,,,,,,,,28.8668769,,,,,,,,,,,,,,,,,,,,,,,,,,
"Austin, TX",2015,All,Both,22.0,10.5,26.5,23.3,14.7,135.066647,18.09931628,,,,185.9531068,,10.74,21.20326402,41.25,48.9679299,11.19398738,20.93023256,673.2232915,62.4,7.5,15.38050021,73.77181503,12.12001561,,28.81079121,,48.0,18.40232259,7.607183692,1.679227041,455.3,2.739726027,132.4261217,22.5,20.96069869,155.70499,3.097942596,0.127441129,60.91010001,5.5897118,0.4861,4.269806369,66.44559036,6.314894936,80.49055702,63.14366606,31.25756868,50.90238095,7.493276454,29.15568603,16.82868955,51.43787913,10.52851892,674.8,208.7,4.9,7.769230769,5.97425313,45.25476323,8.664632288,37888.0,11.07645928,0.695747522,34.52054795,2858.310525,32.27312639,15.42714908,21.36937012,4619.121744,77.74725275,51.03385406,,1.397125786,67.57910636,24.1438206,17.64174367,9.041762513,3.926704648,4.16935343,38.62390846,49.80716751,46.46431386,38.04931713,1.209712147,1.326729725,,8.374686173,30.30738127,8.936020617,12.31939537,14.9,12.3,,,,30.61676518,,,,,,,,,,,,,4.356137062,15.28863839,9.210757003,8.220956465,7.460152838,372.5253748,2.281222817,
"Austin, TX",2015,All,Female,,,,,,118.7845147,,,,,154.0003353,,,,,,9.242023642,,585.6073728,,,13.12849861,,10.27513338,,,,,,2.228250165,,128.6,,103.4153848,,,,1.634982374,,,,,,47.99622822,,82.43743201,,,,,24.59888496,,,6.13628171,,,,,4.890309973,,,,10.0847499,,,,,,,3462.047858,,,,,,,,,,,,,,,,,,,,,6.029396157,,,,,,,,,,,,,,,,,,,,,,,,,,
"Austin, TX",2015,All,Male,,,,,,160.7036296,,,,,227.123627,,,,,,13.74303238,,782.938363,,,18.11596297,,13.82138346,,,,,,13.29508056,2.891999094,778.4,,170.5333466,,,,4.57575195,,,,,,85.76103541,,78.45906312,,,,,35.353009,,,14.75466567,,,,,6.952978369,,,,12.42755227,,,,,,,5742.959974,,,,,,,,,,,,,,,,,,,,,18.78693614,,,,,,,,,,,,,,,,,,,,,,,,,,
"Austin, TX",2015,American Indian/Alaska Native,Both,,,,,,,,,,,,,,,,30.239622,,,,,,,65.91928251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6015625,12.78931043,35688.0,,,,,,17.27710843,29.07117008,,,,,,,,,,6.114961272,,,,,,1.403755869,,,,39.74056604,26.10677083,,,,,,,,,,,,,,,,,,,,3.927492447,20.87807206,4.203539823,,,,0.0,
"Austin, TX",2015,Asian,Both,,,,,,,,,,,,,,,,73.45327199,,,,,,,71.3307464,,,,,,,,,78.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.24440576,3.617902054,43620.0,,,,,,14.45195611,8.140028889,,,,,,,,,,6.128737731,,,,,,1.260172745,,,,13.85276553,9.073924674,,,,,,,,,,,,,,,,,,,,2.463322355,8.601109115,4.82813749,,,,3.224149738,
"Austin, TX",2015,Asian/PI,Both,,,,,,113.8096999,,,,,93.69663102,,,,,,13.33214557,,402.0251134,,,13.50131949,,,,,,48.0,,,,,,53.8717242,,,,,,,,,2.544097693,22.91383181,,,,,,8.875585632,19.29784336,,,,,,,,,,,,,,,,,,,2230.597259,85.22578961,,,,,,,,,,,,,,,,,,,,,,,,,,3.395889187,,,,,,,,,,,,,,,,,,,,
"Austin, TX",2015,Asian/PI,Female,,,,,,90.85531906,,,,,88.58954638,,,,,,,,371.7468705,,,,,,,,,,,,,,,53.09002857,,,,,,,,,,19.89926675,,,,,,,,,,,,,,,,,,,,,,,,,,2204.575191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Austin, TX",2015,Asian/PI,Male,,,,,,147.0094605,,,,,101.1679594,,,,,,,,444.7246766,,,,,,,,,,,,,,,55.00821922,,,,,,,,,,26.64496044,,,,,,,24.39891074,,,,,,,,,,,,,,,,,,,2294.008129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Austin, TX",2015,Black,Both,,,,,,201.6339063,31.84311526,,,,298.9921131,,,,,24.7065265,21.67581446,,962.2565658,,,35.92383815,74.41601144,18.22681633,,,,31.0,,10.9306038,10.40221399,1200.6,,203.6332247,,,,9.000483177,,,,,9.200401472,72.58634716,,75.77809048,,,,13.35436383,45.19377191,64.9266329,,14.24393192,,,,,6.115795632,30.25016458,14.37688559,24456.0,10.62929736,4.656013707,,,,22.92891422,35.90828443,9320.347968,72.07706519,,,,,,38.69610373,,8.32308792,,,,,,2.305767138,,,,40.89507903,27.12310731,7.765559591,,,,,,40.27027027,,,,,,,,,,,,,8.472054787,15.2108958,8.637688349,,,,3.419585418,
"Austin, TX",2015,Black,Female,,,,,,180.1888645,,,,,233.5408247,,,,,,13.83932914,,793.9568269,,,29.30820329,,14.52177974,,,,,,,,,,154.1472066,,,,,,,,,,44.33682949,,78.09193126,,,,,35.48360126,,,,,,,,,,,,,,,,,,,7401.587734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
